h,r,t,is_real,score
CID000002955,C0000731,CID000060877,1,-2.320209503173828
CID000002092,C0000731,CID000003043,0,-2.324155807495117
CID000002995,C0000731,CID000005039,0,-2.3262557983398438
CID000065999,C0000731,CID000060953,0,-2.3373589515686035
CID000003168,C0000731,CID000005267,0,-2.3491625785827637
CID000002578,C0000731,CID000004889,0,-2.3637115955352783
CID000000596,C0000731,CID000003702,0,-2.390967607498169
CID000003405,C0000731,CID000003062,0,-2.393923759460449
CID000001690,C0000731,CID000060865,0,-2.394141674041748
CID000002650,C0000731,CID000005533,0,-2.4071035385131836
CID000002156,C0000731,CID005493381,1,-2.409133195877075
CID000005394,C0000731,CID000014888,1,-2.434373140335083
CID000002786,C0000731,CID000003763,0,-2.450214385986328
CID000003016,C0000731,CID000002265,0,-2.451197385787964
CID000002806,C0000731,CID000071273,0,-2.458163022994995
CID000003823,C0000731,CID000003899,0,-2.498934507369995
CID000003639,C0000731,CID000082146,0,-2.5055389404296875
CID000003203,C0000731,CID000003324,0,-2.5197620391845703
CID000003367,C0000731,CID000005064,0,-2.5201334953308105
CID000003249,C0000731,CID000003154,0,-2.5252182483673096
CID000002476,C0000731,CID000003690,0,-2.5411887168884277
CID000005203,C0000731,CID000004236,0,-2.5465176105499268
CID000002803,C0000731,CID000003373,0,-2.564819097518921
CID000004856,C0000731,CID000004112,0,-2.565812110900879
CID000003825,C0000731,CID000054841,0,-2.5730855464935303
CID000003793,C0000731,CID000013342,0,-2.5791096687316895
CID000005746,C0000731,CID000005672,0,-2.6069509983062744
CID000002806,C0000731,CID000002435,0,-2.6072211265563965
CID000005358,C0000731,CID000047725,0,-2.6131515502929688
CID000216326,C0000731,CID000176870,0,-2.6175665855407715
CID000003148,C0000731,CID000005719,0,-2.620042085647583
CID000003672,C0000731,CID000004913,0,-2.625730037689209
CID000001065,C0000731,CID000000942,0,-2.6271860599517822
CID000004200,C0000731,CID000150311,0,-2.6279125213623047
CID000002585,C0000731,CID000002267,0,-2.635361433029175
CID000003367,C0000731,CID000003222,0,-2.649594306945801
CID000003404,C0000731,CID000004920,0,-2.6601243019104004
CID000005040,C0000731,CID000034312,0,-2.6641645431518555
CID000003016,C0000731,CID000004140,0,-2.6827595233917236
CID000002173,C0000731,CID000145068,1,-2.7121284008026123
CID000003658,C0000731,CID000003203,0,-2.716796636581421
CID000002609,C0000731,CID000000853,0,-2.7769582271575928
CID000004485,C0000731,CID000077992,0,-2.799677610397339
CID000019090,C0000731,CID000005978,0,-2.800403356552124
CID000003516,C0000731,CID000163742,0,-2.8109331130981445
CID000003040,C0000731,CID000004873,0,-2.831430435180664
CID000002666,C0000731,CID000002637,0,-2.8379571437835693
CID000002284,C0000731,CID000002187,0,-2.83980131149292
CID000002909,C0000731,CID000003397,0,-2.8400630950927734
CID000004419,C0000731,CID000093860,0,-2.8405380249023438
CID000003016,C0000731,CID000002308,0,-2.84828519821167
CID000003961,C0000731,CID000004064,0,-2.8661422729492188
CID000003878,C0000731,CID000012536,0,-2.868828296661377
CID000005184,C0000731,CID000005533,0,-2.886786460876465
CID000002405,C0000731,CID000002650,0,-2.8981738090515137
CID000004583,C0000731,CID000002265,0,-2.9027628898620605
CID000003339,C0000731,CID000051263,0,-2.916898012161255
CID000004911,C0000731,CID000005426,0,-2.919110059738159
CID000002978,C0000731,CID000002022,0,-2.920508623123169
CID000003869,C0000731,CID000005466,0,-2.9559168815612793
CID000000453,C0000731,CID000119607,0,-2.960768938064575
CID000001775,C0000731,CID000213039,0,-2.984621047973633
CID000002550,C0000731,CID000072054,0,-2.9946138858795166
CID000005735,C0000731,CID000008953,0,-3.0013341903686523
CID000016231,C0000731,CID005311181,0,-3.0192644596099854
CID000002265,C0000731,CID000003494,0,-3.0232412815093994
CID000003749,C0000731,CID000003310,0,-3.035998821258545
CID000004259,C0000731,CID000027991,0,-3.043120861053467
CID000005002,C0000731,CID000004828,0,-3.0516951084136963
CID000004691,C0000731,CID000004095,0,-3.062084197998047
CID000060147,C0000731,CID000005556,0,-3.071791648864746
CID000000119,C0000731,CID000004607,0,-3.072432041168213
CID000003890,C0000731,CID000004828,0,-3.074962854385376
CID006398525,C0000731,CID000176168,0,-3.0889205932617188
CID000005656,C0000731,CID004479097,0,-3.1300206184387207
CID000002405,C0000731,CID000004909,0,-3.145047903060913
CID000003367,C0000731,CID000003461,1,-3.149362802505493
CID000002512,C0000731,CID000005372,0,-3.151221990585327
CID000005726,C0000731,CID000005719,0,-3.152761697769165
CID000005650,C0000731,CID000004159,0,-3.1571383476257324
CID000002631,C0000731,CID000002631,0,-3.1578216552734375
CID000077993,C0000731,CID000004594,0,-3.198131561279297
CID000004812,C0000731,CID000060865,0,-3.206681489944458
CID000003148,C0000731,CID000004509,0,-3.2145886421203613
CID000003367,C0000731,CID000004740,0,-3.225224733352661
CID000003403,C0000731,CID000002806,0,-3.233051061630249
CID000004635,C0000731,CID004659569,0,-3.2470321655273438
CID000005556,C0000731,CID000060871,0,-3.2487034797668457
CID000002476,C0000731,CID000001775,0,-3.265773057937622
CID000004812,C0000731,CID000060854,0,-3.2723636627197266
CID000004075,C0000731,CID000002249,0,-3.2921090126037598
CID000005152,C0000731,CID000060787,0,-3.2953739166259766
CID000002676,C0000731,CID000004999,0,-3.2996649742126465
CID000005052,C0000731,CID000005732,0,-3.301462173461914
CID000002265,C0000731,CID000036339,0,-3.302137613296509
CID000003639,C0000731,CID000002308,0,-3.3338139057159424
CID000003152,C0000731,CID000151165,0,-3.335200309753418
CID000150310,C0000731,CID000042113,0,-3.3458826541900635
CID000124087,C0000731,CID000001046,0,-3.364287853240967
CID000005379,C0000731,CID005311082,0,-3.3662190437316895
CID000004064,C0000731,CID005311048,0,-3.3868112564086914
CID000003929,C0000731,CID000004054,0,-3.38972806930542
CID000005376,C0000731,CID000009433,0,-3.412537097930908
CID005353980,C0000731,CID000019090,0,-3.425863265991211
CID000077999,C0000731,CID000004594,0,-3.431504964828491
CID000002519,C0000731,CID000003310,0,-3.441681385040283
CID000004547,C0000731,CID000004543,0,-3.449291229248047
CID000002891,C0000731,CID000002267,0,-3.4500956535339355
CID000004451,C0000731,CID000005291,0,-3.4503867626190186
CID000004513,C0000731,CID000003639,0,-3.4744534492492676
CID000002658,C0000731,CID000003414,0,-3.480915069580078
CID000005544,C0000731,CID000004609,0,-3.4836783409118652
CID000004091,C0000731,CID000003157,0,-3.4986438751220703
CID000001690,C0000731,CID009571074,0,-3.5042362213134766
CID000000453,C0000731,CID000005746,0,-3.505514144897461
CID000004542,C0000731,CID000004601,0,-3.5179593563079834
CID000005203,C0000731,CID000003652,0,-3.533782958984375
CID000005095,C0000731,CID000004052,0,-3.543306589126587
CID000060835,C0000731,CID000005401,0,-3.547131299972534
CID000071616,C0000731,CID000004943,0,-3.5578465461730957
CID000003746,C0000731,CID000115237,0,-3.571780204772949
CID000005487,C0000731,CID000060164,0,-3.574219226837158
CID000004917,C0000731,CID000060871,0,-3.578775644302368
CID000002719,C0000731,CID000004173,0,-3.582664966583252
CID000151165,C0000731,CID000004900,0,-3.593682289123535
CID000003929,C0000731,CID000003348,0,-3.600797653198242
CID000005155,C0000731,CID000005184,0,-3.604356288909912
CID000002435,C0000731,CID000005195,0,-3.6163625717163086
CID000004911,C0000731,CID000508230,0,-3.6335740089416504
CID000004463,C0000731,CID000005578,0,-3.634719133377075
CID000003902,C0000731,CID000003899,0,-3.636207103729248
CID000004011,C0000731,CID000004594,0,-3.6381547451019287
CID000000772,C0000731,CID000004727,0,-3.640317440032959
CID000004674,C0000731,CID004659568,0,-3.641122817993164
CID000003510,C0000731,CID000003702,0,-3.6424198150634766
CID000003962,C0000731,CID000003348,0,-3.645453929901123
CID000150311,C0000731,CID004479097,0,-3.6505367755889893
CID000002955,C0000731,CID000004264,0,-3.662219524383545
CID000104741,C0000731,CID000087177,0,-3.6661367416381836
CID000005487,C0000731,CID000003440,0,-3.6703109741210938
CID000054374,C0000731,CID000047725,0,-3.676093101501465
CID000005596,C0000731,CID000060852,0,-3.678668975830078
CID000004736,C0000731,CID000002662,0,-3.679403781890869
CID000005647,C0000731,CID000004171,0,-3.684807300567627
CID000002099,C0000731,CID000123631,0,-3.6872222423553467
CID000003937,C0000731,CID000002955,0,-3.68994140625
CID000003348,C0000731,CID000003734,0,-3.6924638748168945
CID000004463,C0000731,CID000005717,0,-3.7120349407196045
CID000000942,C0000731,CID000004745,0,-3.712906837463379
CID000004506,C0000731,CID000110635,0,-3.7193145751953125
CID000005212,C0000731,CID000003749,0,-3.7263569831848145
CID000003075,C0000731,CID000003734,0,-3.7263951301574707
CID000002405,C0000731,CID000005210,0,-3.7416067123413086
CID000005391,C0000731,CID000003075,0,-3.753509283065796
CID000004614,C0000731,CID000003440,0,-3.762904644012451
CID000083786,C0000731,CID000005352,0,-3.7693188190460205
CID000003154,C0000731,CID000004893,0,-3.78425931930542
CID000004034,C0000731,CID000005195,0,-3.7859444618225098
CID000003454,C0000731,CID000004411,0,-3.78751277923584
CID000002812,C0000731,CID000004828,0,-3.801065683364868
CID000003961,C0000731,CID000002405,0,-3.8062493801116943
CID000004058,C0000731,CID000002249,0,-3.8088250160217285
CID000004189,C0000731,CID000005412,0,-3.841963768005371
CID000047725,C0000731,CID000071616,0,-3.8431148529052734
CID004183806,C0000731,CID000003957,0,-3.844815731048584
CID000005533,C0000731,CID000003478,0,-3.8605971336364746
CID000125889,C0000731,CID000005647,0,-3.862452983856201
CID000000453,C0000731,CID000003652,0,-3.8738820552825928
CID000072467,C0000731,CID000176870,0,-3.8878207206726074
CID000151165,C0000731,CID000054454,0,-3.8899059295654297
CID000005039,C0000731,CID000003823,0,-3.904421806335449
CID000004411,C0000731,CID000003825,0,-3.910745620727539
CID000091270,C0000731,CID000004927,0,-3.916597366333008
CID000002973,C0000731,CID000054688,0,-3.9505417346954346
CID000150610,C0000731,CID000005426,0,-3.9620401859283447
CID000004510,C0000731,CID000000853,0,-3.978999614715576
CID000004428,C0000731,CID000004674,0,-3.984285354614258
CID000003042,C0000731,CID000151165,0,-3.9918839931488037
CID000002749,C0000731,CID000002550,0,-3.995636463165283
CID000004506,C0000731,CID000003478,0,-4.006069183349609
CID000002156,C0000731,CID000002019,0,-4.016002178192139
CID000004171,C0000731,CID000002812,0,-4.018969535827637
CID000003928,C0000731,CID000003899,0,-4.019679069519043
CID000000564,C0000731,CID000005073,0,-4.023570537567139
CID000004635,C0000731,CID000003661,0,-4.027801513671875
CID000002891,C0000731,CID000048175,0,-4.0280842781066895
CID000003333,C0000731,CID000072938,0,-4.053244590759277
CID000005002,C0000731,CID000003675,0,-4.063600540161133
CID000001071,C0000731,CID000003394,0,-4.077506065368652
CID000003367,C0000731,CID000176168,0,-4.086513042449951
CID000010631,C0000731,CID000041317,0,-4.1031904220581055
CID000005212,C0000731,CID000004158,0,-4.1064839363098145
CID000002726,C0000731,CID000004601,0,-4.10828971862793
CID000003902,C0000731,CID000003657,0,-4.124234199523926
CID000003386,C0000731,CID000005593,0,-4.147856712341309
CID000003937,C0000731,CID000002153,0,-4.1519389152526855
CID000005512,C0000731,CID000005076,0,-4.1557722091674805
CID000005077,C0000731,CID000004205,0,-4.162786483764648
CID000000937,C0000731,CID000003397,0,-4.1744384765625
CID000010631,C0000731,CID000003672,0,-4.176975727081299
CID000005412,C0000731,CID000003365,0,-4.184988021850586
CID000054786,C0000731,CID000130881,0,-4.217433452606201
CID000003661,C0000731,CID000002806,0,-4.218552589416504
CID000002973,C0000731,CID000003929,0,-4.222033977508545
CID000003279,C0000731,CID000001983,0,-4.22239875793457
CID000003333,C0000731,CID000115237,0,-4.224383354187012
CID000004616,C0000731,CID000003075,0,-4.231603145599365
CID000000838,C0000731,CID000027991,0,-4.237706184387207
CID000002369,C0000731,CID000003249,0,-4.2385430335998535
CID000003308,C0000731,CID000002462,0,-4.243107318878174
CID000039765,C0000731,CID000060953,0,-4.244118690490723
CID000004679,C0000731,CID000003403,0,-4.2454304695129395
CID000001978,C0000731,CID000005525,0,-4.249421119689941
CID000002949,C0000731,CID004475485,0,-4.253174781799316
CID000005005,C0000731,CID000004745,0,-4.253228664398193
CID000005372,C0000731,CID000003222,0,-4.257009983062744
CID000004052,C0000731,CID000002895,0,-4.261227130889893
CID000004178,C0000731,CID000004236,0,-4.269507884979248
CID000005672,C0000731,CID000004889,0,-4.271327972412109
CID000005267,C0000731,CID000000581,0,-4.278115272521973
CID000003157,C0000731,CID000003964,0,-4.278548240661621
CID000003007,C0000731,CID000002118,0,-4.282174110412598
CID000005717,C0000731,CID000077992,0,-4.303976535797119
CID000005732,C0000731,CID000002088,0,-4.31568717956543
CID000003890,C0000731,CID000004736,0,-4.31851863861084
CID000004189,C0000731,CID005481350,0,-4.328686714172363
CID000150311,C0000731,CID000005002,0,-4.330638885498047
CID000003516,C0000731,CID000024011,0,-4.339230537414551
CID000004497,C0000731,CID000004873,0,-4.340682029724121
CID000003736,C0000731,CID000005426,0,-4.3601226806640625
CID000004609,C0000731,CID000012536,0,-4.372341156005859
CID005329102,C0000731,CID000104865,0,-4.376551628112793
CID000003749,C0000731,CID000060877,0,-4.380112648010254
CID000005379,C0000731,CID000002764,0,-4.386440277099609
CID006398525,C0000731,CID000003386,0,-4.4105224609375
CID000003454,C0000731,CID000003414,0,-4.416370391845703
CID000005267,C0000731,CID000002153,0,-4.4229936599731445
CID005311039,C0000731,CID000003929,0,-4.424622535705566
CID000005717,C0000731,CID000002895,0,-4.426746368408203
CID000005514,C0000731,CID000002477,0,-4.431601524353027
CID000004200,C0000731,CID000004192,0,-4.443305015563965
CID001349907,C0000731,CID000151165,0,-4.445891857147217
CID000004171,C0000731,CID000003066,0,-4.453866958618164
CID005311048,C0000731,CID000003929,0,-4.464091777801514
CID000004583,C0000731,CID000002617,0,-4.467133045196533
CID000005077,C0000731,CID000004616,0,-4.4673871994018555
CID000003825,C0000731,CID000016231,0,-4.473276615142822
CID000005095,C0000731,CID005311082,0,-4.475385665893555
CID000002142,C0000731,CID000002153,1,-4.475498199462891
CID000060854,C0000731,CID000004054,0,-4.487048149108887
CID000005372,C0000731,CID000004666,0,-4.5107645988464355
CID000002269,C0000731,CID000057537,0,-4.518117904663086
CID000005732,C0000731,CID000002656,0,-4.525531768798828
CID000002646,C0000731,CID000002646,0,-4.551247596740723
CID000002712,C0000731,CID000004599,0,-4.556105136871338
CID000002019,C0000731,CID000003661,0,-4.559301376342773
CID000003696,C0000731,CID000009052,0,-4.5704851150512695
CID000000298,C0000731,CID000003478,0,-4.574301719665527
CID000001972,C0000731,CID000005717,0,-4.575870513916016
CID000003350,C0000731,CID000005215,0,-4.606433868408203
CID000002512,C0000731,CID000002726,0,-4.611879825592041
CID001349907,C0000731,CID000005650,0,-4.621146202087402
CID000004170,C0000731,CID000002405,0,-4.625999450683594
CID000002949,C0000731,CID000003157,0,-4.635032653808594
CID000002719,C0000731,CID000005029,0,-4.643362045288086
CID000004547,C0000731,CID000003325,0,-4.652093887329102
CID000083786,C0000731,CID000002311,0,-4.654098033905029
CID000110634,C0000731,CID000005039,0,-4.655091285705566
CID000657298,C0000731,CID000003958,0,-4.661086559295654
CID000003642,C0000731,CID000005647,0,-4.66603946685791
CID000005210,C0000731,CID000005005,0,-4.671694755554199
CID000002092,C0000731,CID000004201,0,-4.681931018829346
CID000001986,C0000731,CID000004536,0,-4.683689117431641
CID000005040,C0000731,CID000002162,0,-4.690369606018066
CID000002585,C0000731,CID000005297,0,-4.69660758972168
CID000003381,C0000731,CID000004594,0,-4.698851108551025
CID000005726,C0000731,CID000036811,0,-4.7076287269592285
CID000065027,C0000731,CID005381226,0,-4.709902763366699
CID000003954,C0000731,CID000000143,0,-4.711503982543945
CID000003914,C0000731,CID000004259,0,-4.742950439453125
CID000060865,C0000731,CID000005073,0,-4.749573230743408
CID000004607,C0000731,CID000004946,0,-4.749955177307129
CID000005391,C0000731,CID000003042,0,-4.755908966064453
CID000002142,C0000731,CID000065999,0,-4.756468772888184
CID000148192,C0000731,CID000005734,0,-4.771947860717773
CID005282226,C0000731,CID000005487,0,-4.772375106811523
CID000087177,C0000731,CID000003878,0,-4.7848005294799805
CID000012536,C0000731,CID000034312,1,-4.799184799194336
CID000125889,C0000731,CID000003676,0,-4.800759315490723
CID000060184,C0000731,CID000002520,0,-4.806830883026123
CID000014888,C0000731,CID000060835,0,-4.819291591644287
CID000130881,C0000731,CID000005073,0,-4.827779769897461
CID000004547,C0000731,CID000002471,0,-4.829863548278809
CID000004195,C0000731,CID000124087,0,-4.830282211303711
CID000005544,C0000731,CID000004771,0,-4.8337860107421875
CID000003964,C0000731,CID000130881,0,-4.853365898132324
CID000002476,C0000731,CID004183806,0,-4.858944892883301
CID000003222,C0000731,CID000004211,0,-4.876595497131348
CID000002725,C0000731,CID000005514,0,-4.897600173950195
CID005311082,C0000731,CID000003640,0,-4.90030574798584
CID000003928,C0000731,CID000005408,0,-4.900668621063232
CID000004943,C0000731,CID000003222,0,-4.912836074829102
CID000060835,C0000731,CID000003962,0,-4.925349712371826
CID000060843,C0000731,CID000054374,0,-4.928980350494385
CID000003736,C0000731,CID000002656,0,-4.935141086578369
CID000002215,C0000731,CID000003961,0,-4.937942981719971
CID000003419,C0000731,CID000003324,0,-4.945822715759277
CID000027661,C0000731,CID000060815,0,-4.956537246704102
CID000065999,C0000731,CID000001046,0,-4.962587833404541
CID000003261,C0000731,CID000003143,0,-4.965640544891357
CID000002522,C0000731,CID000000119,0,-4.968075752258301
CID000004542,C0000731,CID000054547,0,-4.976629257202148
CID000003324,C0000731,CID000009433,0,-4.989924907684326
CID000002719,C0000731,CID000003062,0,-4.9969987869262695
CID000003261,C0000731,CID005329102,0,-5.003429412841797
CID000003690,C0000731,CID000003345,0,-5.011875629425049
CID000000838,C0000731,CID000003394,0,-5.01258659362793
CID000005726,C0000731,CID000001690,0,-5.0189208984375
CID000003914,C0000731,CID000060852,0,-5.0192155838012695
CID000003639,C0000731,CID000001971,0,-5.026078701019287
CID000123620,C0000731,CID000004543,0,-5.029842376708984
CID000123631,C0000731,CID000003325,0,-5.037476539611816
CID000119607,C0000731,CID000005572,0,-5.04780912399292
CID000130881,C0000731,CID000003339,0,-5.057092666625977
CID000060795,C0000731,CID000004409,0,-5.061842918395996
CID000002551,C0000731,CID005281104,0,-5.063161849975586
CID000004917,C0000731,CID000004736,0,-5.063226699829102
CID000002771,C0000731,CID000002519,0,-5.0783610343933105
CID000060835,C0000731,CID000002978,0,-5.079000949859619
CID000003736,C0000731,CID000104865,0,-5.081763744354248
CID000131536,C0000731,CID000003937,0,-5.107651710510254
CID000002719,C0000731,CID000003478,0,-5.110647678375244
CID000005352,C0000731,CID000004943,0,-5.140759468078613
CID003085017,C0000731,CID000027991,0,-5.142932415008545
CID000005878,C0000731,CID000002162,0,-5.1463212966918945
CID000005267,C0000731,CID000004771,0,-5.163994789123535
CID000005073,C0000731,CID000003032,0,-5.164750576019287
CID000003419,C0000731,CID000002732,0,-5.1741414070129395
CID000003750,C0000731,CID000002786,0,-5.175617218017578
CID000002818,C0000731,CID000004991,0,-5.176743984222412
CID000005203,C0000731,CID000004192,0,-5.187753677368164
CID000060835,C0000731,CID000002756,0,-5.191963195800781
CID000003333,C0000731,CID000004645,0,-5.1930251121521
CID000083786,C0000731,CID000004542,0,-5.194225311279297
CID000125889,C0000731,CID000060164,0,-5.201664924621582
CID000001986,C0000731,CID000004845,0,-5.207794189453125
CID000003478,C0000731,CID000002022,0,-5.213055610656738
CID000170361,C0000731,CID000005578,0,-5.213465690612793
CID000005253,C0000731,CID005311082,0,-5.214635848999023
CID000002800,C0000731,CID000003310,0,-5.21575403213501
CID000002187,C0000731,CID000003007,0,-5.22121524810791
CID000004168,C0000731,CID000003066,0,-5.227130889892578
CID000003143,C0000731,CID004479097,0,-5.227175235748291
CID000216239,C0000731,CID006398970,0,-5.231167316436768
CID000004192,C0000731,CID000004601,0,-5.231947422027588
CID000004173,C0000731,CID000002244,0,-5.238581657409668
CID000005039,C0000731,CID000002083,0,-5.243375778198242
CID000003385,C0000731,CID000000581,0,-5.261169910430908
CID000004539,C0000731,CID000002907,0,-5.286924362182617
CID000004893,C0000731,CID000002771,0,-5.293455123901367
CID000156419,C0000731,CID000004889,0,-5.304616451263428
CID000071329,C0000731,CID005481350,0,-5.305925369262695
CID000003640,C0000731,CID000004739,0,-5.3244547843933105
CID000003657,C0000731,CID000002802,0,-5.330467224121094
CID000003914,C0000731,CID000002806,0,-5.336153984069824
CID000005556,C0000731,CID000003463,0,-5.337940692901611
CID000110635,C0000731,CID000004236,0,-5.345659255981445
CID000003510,C0000731,CID000003152,0,-5.357616424560547
CID000006691,C0000731,CID000002156,0,-5.365695476531982
CID000005478,C0000731,CID000003911,0,-5.375134468078613
CID000004674,C0000731,CID000004828,0,-5.396065711975098
CID003002190,C0000731,CID000002249,0,-5.414270401000977
CID004475485,C0000731,CID000001775,0,-5.420245170593262
CID000004178,C0000731,CID000003062,0,-5.428378105163574
CID000005352,C0000731,CID000002250,0,-5.433345317840576
CID000004675,C0000731,CID006398970,0,-5.441632270812988
CID000002369,C0000731,CID000009433,0,-5.453702449798584
CID000004635,C0000731,CID000003355,0,-5.466071605682373
CID000002609,C0000731,CID000104741,0,-5.46641731262207
CID000042113,C0000731,CID000002666,0,-5.481374263763428
CID000002522,C0000731,CID000005878,0,-5.482659339904785
CID000004463,C0000731,CID000004991,0,-5.483372688293457
CID000004900,C0000731,CID000002375,0,-5.494661331176758
CID000004675,C0000731,CID000005466,0,-5.504631996154785
CID000160051,C0000731,CID000003325,0,-5.507666110992432
CID000002265,C0000731,CID000002725,0,-5.509507179260254
CID000004473,C0000731,CID000148192,0,-5.509650230407715
CID000005878,C0000731,CID000010631,0,-5.5288801193237305
CID000002719,C0000731,CID000005002,0,-5.5291619300842285
CID000003261,C0000731,CID000000838,0,-5.531280517578125
CID000002646,C0000731,CID000004536,0,-5.552197456359863
CID000004691,C0000731,CID000003168,0,-5.554826736450195
CID000004201,C0000731,CID000160051,0,-5.560115814208984
CID000004542,C0000731,CID000002269,0,-5.569424152374268
CID000123620,C0000731,CID000003702,0,-5.574544906616211
CID000056339,C0000731,CID000001775,0,-5.579896926879883
CID000003827,C0000731,CID000003516,0,-5.58497953414917
CID000003372,C0000731,CID000004449,0,-5.608698844909668
CID005381226,C0000731,CID000001302,0,-5.616860389709473
CID005329102,C0000731,CID000003958,0,-5.61915397644043
CID000004943,C0000731,CID000002713,0,-5.653902053833008
CID000060852,C0000731,CID000005379,0,-5.657105445861816
CID000163742,C0000731,CID000003672,0,-5.677213668823242
CID000060871,C0000731,CID005311048,0,-5.694431781768799
CID000002522,C0000731,CID000027686,0,-5.69619083404541
CID000004046,C0000731,CID000002656,0,-5.710274696350098
CID000003249,C0000731,CID000004536,0,-5.718228816986084
CID000003278,C0000731,CID004475485,0,-5.7188720703125
CID000000596,C0000731,CID000176168,0,-5.72386360168457
CID000124087,C0000731,CID000004513,0,-5.734595775604248
CID000667490,C0000731,CID000004666,0,-5.736790657043457
CID000054547,C0000731,CID000005073,0,-5.742056369781494
CID000160051,C0000731,CID004659568,0,-5.745192527770996
CID000002099,C0000731,CID000443871,0,-5.745385646820068
CID000000564,C0000731,CID000002478,0,-5.7487640380859375
CID000000564,C0000731,CID000110635,0,-5.7511982917785645
CID000004674,C0000731,CID000000450,0,-5.755085468292236
CID000002733,C0000731,CID000003333,0,-5.760498523712158
CID000002726,C0000731,CID000000596,0,-5.762441635131836
CID000000942,C0000731,CID000004828,0,-5.763062477111816
CID000003696,C0000731,CID000003827,0,-5.764564037322998
CID000054841,C0000731,CID000005267,0,-5.769818305969238
CID000003394,C0000731,CID000003559,0,-5.773711681365967
CID000054454,C0000731,CID000002658,0,-5.77864933013916
CID000060754,C0000731,CID000005538,0,-5.784246444702148
CID000003393,C0000731,CID000667490,0,-5.815449237823486
CID000014888,C0000731,CID000003883,0,-5.850645542144775
CID000005291,C0000731,CID000005064,0,-5.869445323944092
CID000003278,C0000731,CID000038904,0,-5.878713607788086
CID000003043,C0000731,CID000003394,0,-5.889037132263184
CID000154059,C0000731,CID005311039,0,-5.89066219329834
CID000003827,C0000731,CID000004911,0,-5.89527702331543
CID000002732,C0000731,CID000003928,0,-5.910923957824707
CID000002801,C0000731,CID000002375,0,-5.914841651916504
CID000005076,C0000731,CID000003042,0,-5.920183181762695
CID000003454,C0000731,CID000001775,0,-5.9204816818237305
CID000000298,C0000731,CID000005291,0,-5.923405170440674
CID000056339,C0000731,CID000001983,0,-5.939103126525879
CID000005184,C0000731,CID000005040,0,-5.941977500915527
CID000060147,C0000731,CID000000581,0,-5.981696128845215
CID000005466,C0000731,CID000003161,0,-5.9861040115356445
CID000004691,C0000731,CID000004497,0,-6.01006555557251
CID000005478,C0000731,CID000000453,0,-6.016867637634277
CID000002719,C0000731,CID005311048,0,-6.030818939208984
CID000004885,C0000731,CID000000271,0,-6.036647796630859
CID000059708,C0000731,CID000003658,0,-6.058419704437256
CID000110635,C0000731,CID000000271,0,-6.059187412261963
CID000003823,C0000731,CID000000214,0,-6.071655750274658
CID000005372,C0000731,CID000000214,0,-6.076956272125244
CID000087177,C0000731,CID000004178,0,-6.080249786376953
CID000002269,C0000731,CID000001206,0,-6.0835418701171875
CID000000596,C0000731,CID000002092,0,-6.097975730895996
CID000123606,C0000731,CID000004691,0,-6.123805046081543
CID000002708,C0000731,CID000002656,0,-6.124917984008789
CID000004913,C0000731,CID000005496,0,-6.125463485717773
CID000005077,C0000731,CID000002512,0,-6.126323699951172
CID000002646,C0000731,CID004659568,0,-6.127399921417236
CID000060147,C0000731,CID000002471,0,-6.127718925476074
CID000004991,C0000731,CID000003386,0,-6.133420467376709
CID000156419,C0000731,CID000002265,0,-6.153649806976318
CID000003367,C0000731,CID000003158,0,-6.161086559295654
CID000148211,C0000731,CID000005647,0,-6.163967132568359
CID000004583,C0000731,CID000039860,0,-6.165538787841797
CID000004856,C0000731,CID000150610,0,-6.1749267578125
CID005281104,C0000731,CID000004201,0,-6.180910587310791
CID000004771,C0000731,CID000176168,0,-6.190069675445557
CID000004991,C0000731,CID000160051,0,-6.256350517272949
CID000004173,C0000731,CID000000085,0,-6.259855270385742
CID000005095,C0000731,CID000003066,0,-6.266778945922852
CID005487301,C0000731,CID000002153,0,-6.289813995361328
CID000041693,C0000731,CID000005726,0,-6.321432113647461
CID000060871,C0000731,CID000002662,0,-6.333841323852539
CID000004674,C0000731,CID000003121,0,-6.3396501541137695
CID000004212,C0000731,CID000504578,0,-6.354113578796387
CID000005253,C0000731,CID000005076,0,-6.376072406768799
CID005311027,C0000731,CID000005596,0,-6.377755641937256
CID000002725,C0000731,CID000005878,0,-6.4045562744140625
CID000004943,C0000731,CID000002756,0,-6.415972709655762
CID000003954,C0000731,CID000002156,0,-6.415992259979248
CID000004828,C0000731,CID000002471,0,-6.416227340698242
CID006436173,C0000731,CID000003403,0,-6.423293590545654
CID000002153,C0000731,CID000002478,0,-6.4261555671691895
CID000104741,C0000731,CID000002585,0,-6.440979480743408
CID006447131,C0000731,CID000003403,0,-6.450764179229736
CID000002676,C0000731,CID000002522,0,-6.4562506675720215
CID000060835,C0000731,CID000005195,0,-6.456567764282227
CID000003494,C0000731,CID000002244,0,-6.463536262512207
CID003085017,C0000731,CID000003066,0,-6.472679615020752
CID000005245,C0000731,CID000004428,0,-6.485476493835449
CID000003305,C0000731,CID000005472,0,-6.522165298461914
CID000005454,C0000731,CID000060787,0,-6.53497838973999
CID000004873,C0000731,CID000003168,0,-6.538480758666992
CID000005726,C0000731,CID000004058,0,-6.546241760253906
CID000056959,C0000731,CID000004091,0,-6.547741889953613
CID000003454,C0000731,CID000004419,0,-6.567210674285889
