h,r,t,is_real,score
CID000002554,C0000731,CID000028112,1,-6.456567764282227
CID000060835,C0000731,CID000005195,0,-6.456567764282227
CID000003494,C0000731,CID000002244,0,-6.463536262512207
CID000000838,C0000731,CID000004594,1,-6.463536262512207
CID000000942,C0000731,CID000002462,1,-6.472679615020752
CID003085017,C0000731,CID000003066,0,-6.472679615020752
CID000005203,C0000731,CID000130881,1,-6.485476493835449
CID000005245,C0000731,CID000004428,0,-6.485476493835449
CID000002160,C0000731,CID005487301,1,-6.522165298461914
CID000003305,C0000731,CID000005472,0,-6.522165298461914
CID000005203,C0000731,CID000005656,1,-6.53497838973999
CID000005454,C0000731,CID000060787,0,-6.53497838973999
CID000002171,C0000731,CID000004595,1,-6.538480758666992
CID000004873,C0000731,CID000003168,0,-6.538480758666992
CID000003648,C0000731,CID000005245,1,-6.546241760253906
CID000005726,C0000731,CID000004058,0,-6.546241760253906
CID000054374,C0000731,CID000087177,1,-6.547741889953613
CID000056959,C0000731,CID000004091,0,-6.547741889953613
CID000002244,C0000731,CID000003488,1,-6.567210674285889
CID000003454,C0000731,CID000004419,0,-6.567210674285889
CID000216326,C0000731,CID000002895,0,-6.577311038970947
CID000027661,C0000731,CID000060147,1,-6.577311038970947
CID003085017,C0000731,CID005473385,0,-6.581228256225586
CID000005651,C0000731,CID000083786,1,-6.581228256225586
CID000004900,C0000731,CID000054454,1,-6.600464820861816
CID000001206,C0000731,CID000104741,0,-6.600464820861816
CID000004201,C0000731,CID000056959,0,-6.6021504402160645
CID000002162,C0000731,CID003468412,1,-6.6021504402160645
CID000056959,C0000731,CID000002678,0,-6.629010200500488
CID000002171,C0000731,CID000005152,1,-6.629010200500488
CID000077999,C0000731,CID003081884,1,-6.634523391723633
CID000041774,C0000731,CID000003878,0,-6.634523391723633
CID000003386,C0000731,CID000004513,1,-6.639321327209473
CID000072467,C0000731,CID000005245,0,-6.639321327209473
CID000002520,C0000731,CID000065999,1,-6.6535139083862305
CID000003763,C0000731,CID000002118,0,-6.6535139083862305
CID000003365,C0000731,CID000508230,1,-6.6565093994140625
CID000003476,C0000731,CID005473385,0,-6.6565093994140625
CID000003516,C0000731,CID000005650,1,-6.684295654296875
CID000131536,C0000731,CID000004205,0,-6.684295654296875
CID000002973,C0000731,CID000003203,0,-6.685778617858887
CID000003957,C0000731,CID000170361,1,-6.685778617858887
CID000005401,C0000731,CID000065999,1,-6.686899185180664
CID000003403,C0000731,CID000003736,0,-6.686899185180664
CID000003657,C0000731,CID000003397,0,-6.69788932800293
CID000000838,C0000731,CID000002907,1,-6.69788932800293
CID000005401,C0000731,CID000003736,0,-6.699399948120117
CID000002022,C0000731,CID000071616,1,-6.699399948120117
CID000003040,C0000731,CID000004411,0,-6.699939250946045
CID000002269,C0000731,CID000005002,1,-6.699939250946045
CID000004253,C0000731,CID000054374,1,-6.700439929962158
CID000054454,C0000731,CID000002727,0,-6.700439929962158
CID000003869,C0000731,CID000004900,1,-6.711154937744141
CID005281007,C0000731,CID000004159,0,-6.711154937744141
CID000002662,C0000731,CID000000158,0,-6.716940402984619
CID000002308,C0000731,CID000006691,1,-6.716940402984619
CID000002099,C0000731,CID000004192,0,-6.72458028793335
CID000000772,C0000731,CID000003143,1,-6.72458028793335
CID000000598,C0000731,CID000000861,0,-6.735104560852051
CID000002662,C0000731,CID005282226,1,-6.735104560852051
CID000000298,C0000731,CID000051263,0,-6.74123477935791
CID000004052,C0000731,CID000005245,1,-6.74123477935791
CID000002022,C0000731,CID000077999,1,-6.744182109832764
CID000004917,C0000731,CID000002099,0,-6.744182109832764
CID000004911,C0000731,CID000003559,0,-6.7719573974609375
CID000001302,C0000731,CID000005650,1,-6.7719573974609375
CID000005523,C0000731,CID000060831,1,-6.792091369628906
CID000003640,C0000731,CID000005070,0,-6.792091369628906
CID000002524,C0000731,CID000027661,1,-6.797809600830078
CID000005195,C0000731,CID000004159,0,-6.797809600830078
CID000005379,C0000731,CID000005523,1,-6.800882339477539
CID000005040,C0000731,CID000004727,0,-6.800882339477539
CID000002909,C0000731,CID000004173,1,-6.819239616394043
CID000071329,C0000731,CID000004052,0,-6.819239616394043
CID000005379,C0000731,CID000005538,1,-6.823103904724121
CID000002284,C0000731,CID000004932,0,-6.823103904724121
CID000003958,C0000731,CID000005578,1,-6.835500240325928
CID000041781,C0000731,CID000001117,0,-6.835500240325928
CID000005556,C0000731,CID000005651,1,-6.846258163452148
CID000504578,C0000731,CID000152945,0,-6.846258163452148
CID000003384,C0000731,CID000004158,0,-6.858996391296387
CID000003161,C0000731,CID000005656,1,-6.858996391296387
CID000002462,C0000731,CID000002662,1,-6.87286376953125
CID000054808,C0000731,CID000005487,0,-6.87286376953125
CID000002800,C0000731,CID000005076,0,-6.873764514923096
CID000003310,C0000731,CID000004917,1,-6.873764514923096
CID000002083,C0000731,CID000002249,1,-6.896496295928955
CID000004740,C0000731,CID000005530,0,-6.896496295928955
CID000005253,C0000731,CID000001046,0,-6.9010910987854
CID000003062,C0000731,CID000005651,1,-6.9010910987854
CID000004635,C0000731,CID000004920,1,-6.922341346740723
CID000077993,C0000731,CID000003899,0,-6.922341346740723
CID000002520,C0000731,CID000004594,1,-6.935089111328125
CID000002978,C0000731,CID000005593,0,-6.935089111328125
CID000004946,C0000731,CID000012620,0,-6.9357686042785645
CID000003461,C0000731,CID000005391,1,-6.9357686042785645
CID000002576,C0000731,CID000004510,1,-6.957976341247559
CID000150310,C0000731,CID004183806,0,-6.957976341247559
CID000004635,C0000731,CID000005746,1,-6.968927383422852
CID000071158,C0000731,CID000216326,0,-6.968927383422852
CID000005726,C0000731,CID000004506,0,-6.98490571975708
CID000003386,C0000731,CID000019090,1,-6.98490571975708
CID000072054,C0000731,CID000054374,0,-7.040676116943359
CID000003878,C0000731,CID000004542,1,-7.040676116943359
CID000004411,C0000731,CID000003827,0,-7.044088363647461
CID000002524,C0000731,CID000005035,1,-7.044088363647461
CID000002803,C0000731,CID000004075,1,-7.110811233520508
CID000054547,C0000731,CID000003516,0,-7.110811233520508
CID000002637,C0000731,CID005311082,0,-7.122872352600098
CID000004168,C0000731,CID000005726,1,-7.122872352600098
CID000002477,C0000731,CID000003696,1,-7.126097679138184
CID000003821,C0000731,CID000002907,0,-7.126097679138184
CID000002311,C0000731,CID000005212,1,-7.1312971115112305
CID000003308,C0000731,CID000002713,0,-7.1312971115112305
CID000004253,C0000731,CID000093860,1,-7.139019012451172
CID000163742,C0000731,CID000000450,0,-7.139019012451172
CID000005352,C0000731,CID000004932,0,-7.152122497558594
CID000003937,C0000731,CID000054374,1,-7.152122497558594
CID000000450,C0000731,CID000003121,1,-7.159912109375
CID000123606,C0000731,CID000443871,0,-7.159912109375
CID000003440,C0000731,CID000005408,1,-7.164529800415039
CID000000143,C0000731,CID000060871,0,-7.164529800415039
CID000003154,C0000731,CID000005732,1,-7.165785789489746
CID000005454,C0000731,CID000004745,0,-7.165785789489746
CID000004740,C0000731,CID000004499,0,-7.168391227722168
CID000003878,C0000731,CID000004583,1,-7.168391227722168
CID000000853,C0000731,CID000003007,1,-7.187560081481934
CID000005978,C0000731,CID000005515,0,-7.187560081481934
CID000004603,C0000731,CID000068844,0,-7.207040309906006
CID000003367,C0000731,CID000003461,1,-7.207040309906006
CID000013342,C0000731,CID000002462,0,-7.228540897369385
CID000003961,C0000731,CID000004449,1,-7.228540897369385
CID000003476,C0000731,CID000004547,1,-7.2650556564331055
CID000002311,C0000731,CID000002519,0,-7.2650556564331055
CID000002891,C0000731,CID000004873,1,-7.2688398361206055
CID000004095,C0000731,CID005311181,0,-7.2688398361206055
CID000000214,C0000731,CID000197712,0,-7.312800407409668
CID000005035,C0000731,CID000005245,1,-7.312800407409668
CID000001302,C0000731,CID000002771,1,-7.364414691925049
CID000004463,C0000731,CID000444013,0,-7.364414691925049
CID000003154,C0000731,CID000005650,1,-7.368951797485352
CID000005472,C0000731,CID000000271,0,-7.368951797485352
CID000003121,C0000731,CID000004594,1,-7.371219635009766
CID000036811,C0000731,CID000005538,0,-7.371219635009766
CID003062316,C0000731,CID000003648,0,-7.380500793457031
CID000006691,C0000731,CID000124087,1,-7.380500793457031
CID000002083,C0000731,CID005353980,1,-7.383262634277344
CID005311027,C0000731,CID000003308,0,-7.383262634277344
CID000002022,C0000731,CID000005408,1,-7.384320259094238
CID000004178,C0000731,CID000004034,0,-7.384320259094238
CID000150310,C0000731,CID000003348,0,-7.386984825134277
CID000004107,C0000731,CID000123620,1,-7.386984825134277
CID000003339,C0000731,CID000041317,1,-7.398343086242676
CID000002522,C0000731,CID000150310,0,-7.398343086242676
CID000004449,C0000731,CID000004616,1,-7.4120283126831055
CID000004509,C0000731,CID000003454,0,-7.4120283126831055
CID000002676,C0000731,CID000004536,0,-7.460808277130127
CID000002083,C0000731,CID000028112,1,-7.460808277130127
CID000001302,C0000731,CID000002162,1,-7.470187187194824
CID000014888,C0000731,CID000005401,0,-7.470187187194824
CID000003016,C0000731,CID000003121,1,-7.48529052734375
CID000150311,C0000731,CID000004497,0,-7.48529052734375
CID000000450,C0000731,CID000028112,1,-7.485335350036621
CID005329102,C0000731,CID000003696,0,-7.485335350036621
CID000003222,C0000731,CID000004873,1,-7.491768836975098
CID000003249,C0000731,CID000003168,0,-7.491768836975098
CID000004894,C0000731,CID000071616,1,-7.494543075561523
CID000003414,C0000731,CID000060865,0,-7.494543075561523
CID000002818,C0000731,CID000002578,0,-7.49695348739624
CID000005005,C0000731,CID000062924,1,-7.49695348739624
CID000039860,C0000731,CID000002678,0,-7.506833076477051
CID000077993,C0000731,CID000125889,1,-7.506833076477051
CID000003639,C0000731,CID006398970,1,-7.518589973449707
CID000003902,C0000731,CID000003305,0,-7.518589973449707
CID000004873,C0000731,CID000071329,1,-7.521851539611816
CID000153941,C0000731,CID000002662,0,-7.521851539611816
CID000005391,C0000731,CID000002215,0,-7.522505760192871
CID000002173,C0000731,CID000003440,1,-7.522505760192871
CID000123620,C0000731,CID006398970,1,-7.533016204833984
CID000004727,C0000731,CID000004920,0,-7.533016204833984
CID000005533,C0000731,CID000004828,0,-7.533361911773682
CID000004485,C0000731,CID000077999,1,-7.533361911773682
CID000004449,C0000731,CID000004691,1,-7.546384811401367
CID000060612,C0000731,CID000000772,0,-7.546384811401367
CID000002732,C0000731,CID003062316,0,-7.551599502563477
CID000003957,C0000731,CID000004635,1,-7.551599502563477
CID000004158,C0000731,CID000039860,0,-7.568670272827148
CID000005073,C0000731,CID000005514,1,-7.568670272827148
CID000004917,C0000731,CID000151165,1,-7.572732925415039
CID000003449,C0000731,CID000000937,0,-7.572732925415039
CID000000450,C0000731,CID000002541,1,-7.596075534820557
CID000005077,C0000731,CID000047320,0,-7.596075534820557
CID000444013,C0000731,CID000003767,0,-7.605240345001221
CID000000598,C0000731,CID000038904,1,-7.605240345001221
CID000003075,C0000731,CID000060795,1,-7.6100053787231445
CID000060612,C0000731,CID000004674,0,-7.6100053787231445
CID000005203,C0000731,CID000054688,1,-7.64285135269165
CID001349907,C0000731,CID000001690,0,-7.64285135269165
CID000003640,C0000731,CID000119607,1,-7.64609432220459
CID000003382,C0000731,CID000002617,0,-7.64609432220459
CID000005408,C0000731,CID000003007,0,-7.66523551940918
CID000002083,C0000731,CID000003325,1,-7.66523551940918
CID000002719,C0000731,CID000002617,0,-7.671385288238525
CID000002142,C0000731,CID000002153,1,-7.671385288238525
CID000150310,C0000731,CID000150311,1,-7.671594142913818
CID000004616,C0000731,CID000003261,0,-7.671594142913818
CID000004675,C0000731,CID000074989,0,-7.674609184265137
CID000002265,C0000731,CID000060831,1,-7.674609184265137
CID000004236,C0000731,CID000004509,1,-7.682073593139648
CID000054547,C0000731,CID000002524,0,-7.682073593139648
CID000003476,C0000731,CID000004900,1,-7.682999134063721
CID000002265,C0000731,CID000002708,0,-7.682999134063721
CID000000853,C0000731,CID005311297,1,-7.685972213745117
CID005493381,C0000731,CID000027686,0,-7.685972213745117
CID000001046,C0000731,CID000002951,0,-7.6942009925842285
CID000002477,C0000731,CID000003308,1,-7.6942009925842285
CID000004419,C0000731,CID000003510,0,-7.695361137390137
CID000005038,C0000731,CID000005533,1,-7.695361137390137
CID000003937,C0000731,CID000004075,1,-7.711691856384277
CID000003821,C0000731,CID000005672,0,-7.711691856384277
CID000003676,C0000731,CID000002170,0,-7.7460126876831055
CID000003405,C0000731,CID006398970,1,-7.7460126876831055
CID000054841,C0000731,CID000051634,0,-7.764580726623535
CID000003883,C0000731,CID000005401,1,-7.764580726623535
CID000003062,C0000731,CID005311297,1,-7.773467063903809
CID000054841,C0000731,CID000000861,0,-7.773467063903809
CID000004595,C0000731,CID000005978,1,-7.800381660461426
CID000003494,C0000731,CID000001775,0,-7.800381660461426
CID000004513,C0000731,CID000005515,0,-7.801647186279297
CID000003386,C0000731,CID000005523,1,-7.801647186279297
CID000057469,C0000731,CID000004409,0,-7.814200401306152
CID000006691,C0000731,CID000150310,1,-7.814200401306152
CID000002512,C0000731,CID000065027,0,-7.81448221206665
CID000003222,C0000731,CID000005372,1,-7.81448221206665
CID000003869,C0000731,CID000005064,1,-7.8182830810546875
CID000060831,C0000731,CID000004095,0,-7.8182830810546875
CID000004034,C0000731,CID000005039,1,-7.8312835693359375
CID000091270,C0000731,CID000003780,0,-7.8312835693359375
CID000004812,C0000731,CID000002637,0,-7.841399192810059
CID000002471,C0000731,CID000150311,1,-7.841399192810059
CID000003325,C0000731,CID000003957,1,-7.900507926940918
CID000004200,C0000731,CID000002551,0,-7.900507926940918
CID000000942,C0000731,CID000002520,1,-7.9027557373046875
CID000176870,C0000731,CID000002160,0,-7.9027557373046875
CID000072938,C0000731,CID000003075,0,-7.920107841491699
CID000003463,C0000731,CID000005544,1,-7.920107841491699
CID000002284,C0000731,CID000002803,1,-7.961734294891357
CID000003869,C0000731,CID000002637,0,-7.961734294891357
CID000003121,C0000731,CID000005732,1,-7.9653239250183105
CID000002749,C0000731,CID000002719,0,-7.9653239250183105
CID000005719,C0000731,CID000150610,0,-7.969674587249756
CID000000942,C0000731,CID000002269,1,-7.969674587249756
CID000002749,C0000731,CID000062924,1,-7.980487823486328
CID000057469,C0000731,CID000002895,0,-7.980487823486328
CID000001302,C0000731,CID000005478,1,-7.9808783531188965
CID000004645,C0000731,CID000002088,0,-7.9808783531188965
CID000002678,C0000731,CID000005650,1,-8.016706466674805
CID000024486,C0000731,CID000077992,0,-8.016706466674805
CID000060835,C0000731,CID000087177,1,-8.016801834106445
CID000213039,C0000731,CID000001117,0,-8.016801834106445
CID000002088,C0000731,CID000004509,1,-8.020238876342773
CID000004585,C0000731,CID000003040,0,-8.020238876342773
CID000002171,C0000731,CID000003746,1,-8.028881072998047
CID000003198,C0000731,CID000000450,0,-8.028881072998047
CID000003222,C0000731,CID000003476,1,-8.032994270324707
CID000041781,C0000731,CID000002130,0,-8.032994270324707
CID000003365,C0000731,CID000005379,1,-8.039164543151855
CID005311082,C0000731,CID000147912,0,-8.039164543151855
CID005362070,C0000731,CID000002909,0,-8.044008255004883
CID000004138,C0000731,CID000004679,1,-8.044008255004883
CID000004091,C0000731,CID000005064,1,-8.062591552734375
CID000002130,C0000731,CID006918453,0,-8.062591552734375
CID000005732,C0000731,CID004183806,1,-8.065784454345703
CID000005596,C0000731,CID000003648,0,-8.065784454345703
CID000001983,C0000731,CID000005726,1,-8.085676193237305
CID004659568,C0000731,CID000003793,0,-8.085676193237305
CID000004173,C0000731,CID000054454,1,-8.08908748626709
CID000003355,C0000731,CID000003261,0,-8.08908748626709
CID000002177,C0000731,CID000005005,0,-8.089550018310547
CID000002162,C0000731,CID000005472,1,-8.089550018310547
CID000004259,C0000731,CID000004594,1,-8.090635299682617
CID000003117,C0000731,CID000004034,0,-8.090635299682617
CID000005064,C0000731,CID000000598,0,-8.100570678710938
CID000005267,C0000731,CID000170361,1,-8.100570678710938
CID000124087,C0000731,CID000002142,0,-8.101522445678711
CID000012536,C0000731,CID000034312,1,-8.101522445678711
CID000004723,C0000731,CID000000853,0,-8.118463516235352
CID000003161,C0000731,CID005311297,1,-8.118463516235352
CID000060831,C0000731,CID000130881,1,-8.11859130859375
CID000004547,C0000731,CID000048175,0,-8.11859130859375
CID000104741,C0000731,CID000004058,0,-8.12293529510498
CID000004635,C0000731,CID000005732,1,-8.12293529510498
CID000003878,C0000731,CID000005358,1,-8.145552635192871
CID000002142,C0000731,CID000004601,0,-8.145552635192871
CID000004058,C0000731,CID000003741,0,-8.157464981079102
CID000002726,C0000731,CID000004585,1,-8.157464981079102
CID000002462,C0000731,CID000004052,1,-8.160770416259766
CID000104865,C0000731,CID000071158,0,-8.160770416259766
CID000002662,C0000731,CID000060795,1,-8.161966323852539
CID000444013,C0000731,CID000005512,0,-8.161966323852539
CID000060877,C0000731,CID006398970,0,-8.172737121582031
CID000004834,C0000731,CID000038904,1,-8.172737121582031
CID000047725,C0000731,CID000003367,0,-8.183969497680664
CID000003476,C0000731,CID000003780,1,-8.183969497680664
CID000003449,C0000731,CID000004011,0,-8.187467575073242
CID000004091,C0000731,CID000032797,1,-8.187467575073242
CID000003640,C0000731,CID000077999,1,-8.207889556884766
CID000004607,C0000731,CID000001972,0,-8.207889556884766
CID000004253,C0000731,CID000004900,1,-8.245341300964355
CID000152945,C0000731,CID000002551,0,-8.245341300964355
CID000005064,C0000731,CID000003397,0,-8.246882438659668
CID000004679,C0000731,CID001349907,1,-8.246882438659668
CID000004138,C0000731,CID000003750,0,-8.251873016357422
CID000001775,C0000731,CID000002662,1,-8.251873016357422
CID000005401,C0000731,CID000002141,0,-8.282857894897461
CID000003746,C0000731,CID000004159,1,-8.282857894897461
CID000004894,C0000731,CID005481350,1,-8.285799026489258
CID000005352,C0000731,CID000005746,0,-8.285799026489258
CID000003152,C0000731,CID000002019,0,-8.28750991821289
CID000001983,C0000731,CID000003161,1,-8.28750991821289
CID000150610,C0000731,CID000002650,0,-8.301962852478027
CID000003345,C0000731,CID000004634,1,-8.301962852478027
CID000003008,C0000731,CID000002524,0,-8.316425323486328
CID000002806,C0000731,CID000005544,1,-8.316425323486328
CID000005454,C0000731,CID000000119,0,-8.32086181640625
CID000003308,C0000731,CID000004927,1,-8.32086181640625
CID000004819,C0000731,CID000005512,1,-8.350173950195312
CID000014888,C0000731,CID000002978,0,-8.350173950195312
CID000002732,C0000731,CID000000581,0,-8.392892837524414
CID000119607,C0000731,CID006447131,1,-8.392892837524414
CID000004946,C0000731,CID000005412,1,-8.394048690795898
CID000059708,C0000731,CID000000085,0,-8.394048690795898
CID000002170,C0000731,CID000004212,0,-8.394108772277832
CID000002083,C0000731,CID000005538,1,-8.394108772277832
CID000003440,C0000731,CID000004499,1,-8.4093599319458
CID000145068,C0000731,CID000077999,0,-8.4093599319458
CID000005487,C0000731,CID000060147,1,-8.453449249267578
CID005311082,C0000731,CID000071273,0,-8.453449249267578
CID000003198,C0000731,CID005282226,0,-8.46595573425293
CID000004666,C0000731,CID000005453,1,-8.46595573425293
CID000000853,C0000731,CID000004510,1,-8.5069580078125
CID000125017,C0000731,CID000054374,0,-8.5069580078125
CID000001117,C0000731,CID000005496,1,-8.511423110961914
CID000197712,C0000731,CID000003339,0,-8.511423110961914
CID000005466,C0000731,CID000005746,0,-8.52756118774414
CID000443871,C0000731,CID004475485,1,-8.52756118774414
CID000004609,C0000731,CID000002478,0,-8.528160095214844
CID000001117,C0000731,CID000004411,1,-8.528160095214844
CID000156419,C0000731,CID000003763,0,-8.536942481994629
CID000005512,C0000731,CID000154059,1,-8.536942481994629
CID000003715,C0000731,CID005487301,1,-8.544303894042969
CID000013342,C0000731,CID000002471,0,-8.544303894042969
CID000003158,C0000731,CID000004900,1,-8.548583984375
CID000004192,C0000731,CID000003152,0,-8.548583984375
CID000001690,C0000731,CID000002622,1,-8.556340217590332
CID000072938,C0000731,CID000148192,0,-8.556340217590332
CID000005394,C0000731,CID000004745,0,-8.564103126525879
CID000000772,C0000731,CID000005578,1,-8.564103126525879
CID000004195,C0000731,CID000004058,0,-8.591009140014648
CID000002806,C0000731,CID000024486,1,-8.591009140014648
CID000002678,C0000731,CID000003780,1,-8.613019943237305
CID004183806,C0000731,CID000003382,0,-8.613019943237305
CID000004052,C0000731,CID006398525,1,-8.613425254821777
CID000004739,C0000731,CID000003672,0,-8.613425254821777
CID000002650,C0000731,CID000003325,1,-8.617109298706055
CID000005064,C0000731,CID000001986,0,-8.617109298706055
CID000003075,C0000731,CID000003249,1,-8.625102996826172
CID000124087,C0000731,CID000003043,0,-8.625102996826172
CID000054808,C0000731,CID000004834,0,-8.631694793701172
CID000002806,C0000731,CID000003461,1,-8.631694793701172
CID000003440,C0000731,CID000003478,1,-8.642925262451172
CID000131536,C0000731,CID000003255,0,-8.642925262451172
CID000004236,C0000731,CID000006691,1,-8.643367767333984
CID000001134,C0000731,CID000002244,0,-8.643367767333984
CID000152945,C0000731,CID000004536,0,-8.661127090454102
CID000002662,C0000731,CID000005029,1,-8.661127090454102
CID000060198,C0000731,CID000002269,0,-8.664507865905762
CID000002771,C0000731,CID000004927,1,-8.664507865905762
CID000004595,C0000731,CID000005064,1,-8.678264617919922
CID000005040,C0000731,CID000004675,0,-8.678264617919922
CID000004911,C0000731,CID000068844,0,-8.68565845489502
CID000003333,C0000731,CID000005203,1,-8.68565845489502
CID000005426,C0000731,CID000004140,0,-8.731037139892578
CID000005656,C0000731,CID000054688,1,-8.731037139892578
CID000000564,C0000731,CID000004614,0,-8.740273475646973
CID000003255,C0000731,CID000003640,1,-8.740273475646973
CID000004828,C0000731,CID000002622,0,-8.820517539978027
CID000004509,C0000731,CID000004634,1,-8.820517539978027
CID000002658,C0000731,CID000003640,1,-8.875103950500488
CID005311181,C0000731,CID000003793,0,-8.875103950500488
CID000003348,C0000731,CID000005376,1,-8.881311416625977
CID000150310,C0000731,CID000002786,0,-8.881311416625977
CID000004168,C0000731,CID000004829,1,-8.893322944641113
CID000004601,C0000731,CID000003367,0,-8.893322944641113
CID000005533,C0000731,CID000004730,0,-8.898372650146484
CID000000159,C0000731,CID000005732,1,-8.898372650146484
CID000444033,C0000731,CID000005234,0,-8.926294326782227
CID000003715,C0000731,CID000005651,1,-8.926294326782227
CID000005523,C0000731,CID000000564,0,-8.9466552734375
CID000005533,C0000731,CID005311297,1,-8.9466552734375
CID000002725,C0000731,CID000002476,0,-8.96650218963623
CID000005523,C0000731,CID000010631,1,-8.96650218963623
CID000003639,C0000731,CID000005408,1,-8.987604141235352
CID003081884,C0000731,CID000077992,0,-8.987604141235352
CID000000596,C0000731,CID000056959,0,-9.003244400024414
CID000003075,C0000731,CID000005035,1,-9.003244400024414
CID000004173,C0000731,CID000040976,0,-9.028912544250488
CID000002160,C0000731,CID000004449,1,-9.028912544250488
CID000005215,C0000731,CID000027991,0,-9.052886962890625
CID000002662,C0000731,CID000054688,1,-9.052886962890625
CID000051634,C0000731,CID000054688,0,-9.068748474121094
CID000003365,C0000731,CID000005538,1,-9.068748474121094
CID000005412,C0000731,CID000004011,0,-9.073668479919434
CID000002806,C0000731,CID000004075,1,-9.073668479919434
CID000110634,C0000731,CID000004440,0,-9.086202621459961
CID000004635,C0000731,CID005282226,1,-9.086202621459961
CID000004419,C0000731,CID000001046,0,-9.0875883102417
CID000005029,C0000731,CID000059708,1,-9.0875883102417
CID000003957,C0000731,CID000060831,1,-9.116910934448242
CID000002182,C0000731,CID000163742,0,-9.116910934448242
CID000002171,C0000731,CID000003278,0,-9.142121315002441
CID000003143,C0000731,CID000006691,1,-9.142121315002441
CID005362420,C0000731,CID000003488,0,-9.145684242248535
CID000005029,C0000731,CID000005379,1,-9.145684242248535
CID000002173,C0000731,CID000004679,1,-9.146270751953125
CID000060612,C0000731,CID000000598,0,-9.146270751953125
CID000004158,C0000731,CID000040976,0,-9.169386863708496
CID000001302,C0000731,CID000005039,1,-9.169386863708496
CID000003117,C0000731,CID000005401,0,-9.19308853149414
CID000003954,C0000731,CID000005155,1,-9.19308853149414
CID000004845,C0000731,CID000004095,0,-9.214545249938965
CID000004052,C0000731,CID000005002,1,-9.214545249938965
CID000002250,C0000731,CID000004893,1,-9.215579986572266
CID000153941,C0000731,CID000001775,0,-9.215579986572266
CID000002019,C0000731,CID000004991,0,-9.216808319091797
CID000002771,C0000731,CID000002803,1,-9.216808319091797
CID000002551,C0000731,CID000041693,0,-9.224283218383789
CID000068740,C0000731,CID000216326,1,-9.224283218383789
CID000005215,C0000731,CID000002550,0,-9.236837387084961
CID000000853,C0000731,CID000005005,1,-9.236837387084961
CID000002083,C0000731,CID000005212,1,-9.237890243530273
CID000004645,C0000731,CID000003348,0,-9.237890243530273
CID000150310,C0000731,CID000004539,0,-9.249833106994629
CID000002267,C0000731,CID000003639,1,-9.249833106994629
CID000002266,C0000731,CID000002524,0,-9.25070858001709
CID000003143,C0000731,CID000003639,1,-9.25070858001709
CID000003821,C0000731,CID000005578,0,-9.269034385681152
CID000005029,C0000731,CID000077999,1,-9.269034385681152
CID000003672,C0000731,CID000027661,1,-9.275306701660156
CID000003454,C0000731,CID000004828,0,-9.275306701660156
CID000003161,C0000731,CID000054688,1,-9.302183151245117
CID000093860,C0000731,CID000003373,0,-9.302183151245117
CID000004513,C0000731,CID000003414,0,-9.322187423706055
CID000001302,C0000731,CID000004170,1,-9.322187423706055
CID000004594,C0000731,CID000005514,1,-9.327018737792969
CID005329102,C0000731,CID000004011,0,-9.327018737792969
CID000004173,C0000731,CID005311048,1,-9.344499588012695
CID000004943,C0000731,CID000003734,0,-9.344499588012695
CID000002022,C0000731,CID005311039,1,-9.354597091674805
CID000002170,C0000731,CID001349907,0,-9.354597091674805
CID000003929,C0000731,CID000009433,1,-9.355669021606445
CID000003449,C0000731,CID000002092,0,-9.355669021606445
CID000003405,C0000731,CID000004253,1,-9.356316566467285
CID000003394,C0000731,CID005473385,0,-9.356316566467285
CID000148192,C0000731,CID000002160,0,-9.395845413208008
CID000002764,C0000731,CID000004635,1,-9.395845413208008
CID000068844,C0000731,CID000005496,0,-9.406561851501465
CID000003016,C0000731,CID000003559,1,-9.406561851501465
CID000001978,C0000731,CID000003749,1,-9.452299118041992
CID000002726,C0000731,CID000002375,0,-9.452299118041992
CID000003639,C0000731,CID000003658,1,-9.490589141845703
CID000004159,C0000731,CID000003397,0,-9.490589141845703
CID000003964,C0000731,CID000005210,0,-9.492513656616211
CID000000444,C0000731,CID000004595,1,-9.492513656616211
CID000003121,C0000731,CID000004894,1,-9.504304885864258
CID005311297,C0000731,CID000005515,0,-9.504304885864258
CID000005487,C0000731,CID000125889,1,-9.505014419555664
CID000002170,C0000731,CID000163742,0,-9.505014419555664
CID000057469,C0000731,CID000001972,0,-9.513858795166016
CID000002249,C0000731,CID000170361,1,-9.513858795166016
CID000150310,C0000731,CID000000191,0,-9.520179748535156
CID000004873,C0000731,CID000077999,1,-9.520179748535156
CID000002637,C0000731,CID000003394,0,-9.53268814086914
CID000003478,C0000731,CID000197712,1,-9.53268814086914
CID000041693,C0000731,CID000013342,0,-9.539006233215332
CID000002471,C0000731,CID000150310,1,-9.539006233215332
CID000003672,C0000731,CID000071616,1,-9.551319122314453
CID004659568,C0000731,CID000003310,0,-9.551319122314453
CID000002160,C0000731,CID000003121,1,-9.58165168762207
CID000004509,C0000731,CID000002720,0,-9.58165168762207
CID000004635,C0000731,CID000004946,1,-9.614659309387207
CID000125017,C0000731,CID000004736,0,-9.614659309387207
CID000002130,C0000731,CID000000815,0,-9.636953353881836
CID000004510,C0000731,CID000004819,1,-9.636953353881836
CID000003365,C0000731,CID000005402,1,-9.639396667480469
CID004479097,C0000731,CID000003929,0,-9.639396667480469
CID000056339,C0000731,CID000003780,0,-9.642192840576172
CID000001302,C0000731,CID000004173,1,-9.642192840576172
